RECIPE_ID,IRDNT_SN,IRDNT_NM,IRDNT_CPCTY,IRDNT_TY_CODE,IRDNT_TY_NM
109,1221,설탕,2큰술,3060003,양념
109,1222,깨소금,조금,3060002,부재료
109,1223,상추,조금,3060002,부재료
109,1224,깻잎,조금,3060002,부재료
110,1225,쌀,3컵,3060001,주재료
110,1226,식초,3큰술,3060003,양념
110,1227,설탕,1큰술,3060003,양념
110,1228,소금,1작은술,3060003,양념
110,1229,참치,150g,3060001,주재료
110,1230,오징어,150g,3060001,주재료
110,1231,문어,100g,3060001,주재료
110,1232,새우,8마리,3060001,주재료
110,1233,고추냉이,약간,3060003,양념
111,1234,꽁치,1통,3060001,주재료
111,1235,무,50g,3060001,주재료
111,1236,간장,2큰술,3060003,양념
111,1237,생강즙,약간,3060003,양념
111,1238,다진파,1큰술,3060003,양념
111,1239,다진마늘,1작은술,3060003,양념
111,1240,고춧가루,1/2큰술,3060003,양념
111,1241,물,1/2컵,3060002,부재료
111,1242,식용유,1큰술,3060002,부재료
112,1243,배추김치,200g,3060001,주재료
112,1244,쇠고기,100g,3060001,주재료
112,1245,표고버섯,5장,3060001,주재료
112,1246,도라지,100g,3060001,주재료
112,1247,밀가루,1/2컵,3060002,부재료
112,1248,달걀,3개,3060002,부재료
112,1249,식용유,3큰술,3060002,부재료
112,1250,참기름,약간,3060003,양념
112,1251,소금,약간,3060003,양념
113,1252,낙지,2마리,3060001,주재료
113,1253,소금,1큰술,3060002,부재료
113,1254,양파,1개,3060002,부재료
113,1255,호박,1/2개,3060002,부재료
113,1256,대파,2뿌리,3060002,부재료
113,1257,청고추,2개,3060002,부재료
113,1258,홍고추,2개,3060002,부재료
113,1259,고추장,2큰술,3060003,양념
113,1260,고춧가루,1/2큰술,3060003,양념
113,1261,간장,1큰술,3060003,양념
113,1262,참기름,1/2큰술,3060003,양념
113,1263,생강즙,약간,3060003,양념
113,1264,설탕,1작은술,3060003,양념
113,1265,깨소금,1큰술,3060003,양념
114,1266,두부,1모,3060001,주재료
114,1267,배추김치,1/2포기,3060001,주재료
114,1268,다진파,1큰술,3060003,양념
114,1269,다진마늘,1/2큰술,3060003,양념
114,1270,깻잎,10장,3060002,부재료
114,1271,깨소금,1큰술,3060002,부재료
114,1272,참기름,1큰술,3060003,양념
114,1273,소금,약간,3060003,양념
115,1274,달걀,4개,3060001,주재료
115,1275,우유,2큰술,3060002,부재료
115,1276,소금,1/3작은술,3060003,양념
115,1277,후춧가루,약간,3060003,양념
115,1278,식용유,1큰술,3060002,부재료
115,1279,버터,1큰술,3060002,부재료
115,1280,케첩,약간,3060003,양념
116,1281,양배추,4장,3060001,주재료
116,1282,쇠고기,100g,3060001,주재료
116,1283,돼지고기,100g,3060001,주재료
116,1284,양파,1/4개,3060002,부재료
116,1285,당근,1/4개,3060002,부재료
116,1286,달걀,1/2개,3060002,부재료
116,1287,소금,1/3작은술,3060003,양념
116,1288,후춧가루,약간,3060003,양념
116,1289,넛맥,1/5작은술,3060003,양념
116,1290,빵가루,1/3컵,3060002,부재료
116,1291,물,2컵,3060002,부재료
116,1292,간장,1/2큰술,3060003,양념
117,1293,두부,1모,3060001,주재료
117,1294,물미역,100g,3060001,주재료
117,1295,양파,1/2개,3060002,부재료
117,1296,홍고추,1/2개,3060002,부재료
117,1297,간장,1/4컵,3060003,양념
117,1298,참기름,1큰술,3060003,양념
117,1299,설탕,1큰술,3060003,양념
117,1300,통깨,1큰술,3060003,양념
118,1301,밥,800g,3060001,주재료
118,1302,달걀,2개,3060001,주재료
118,1303,돼지고기,200g,3060001,주재료
118,1304,당근,50g,3060002,부재료
118,1305,양파,1개,3060002,부재료
118,1306,표고버섯,4장,3060002,부재료
118,1307,대파,1뿌리,3060002,부재료
118,1308,소금,약간,3060003,양념
118,1309,후춧가루,약간,3060003,양념
118,1310,식용유,약간,3060002,부재료
119,1311,라면,4개,3060001,주재료
119,1312,배추김치,1/4포기,3060001,주재료
119,1313,표고버섯,4개,3060001,주재료
119,1314,콩나물,50g,3060001,주재료
119,1315,청고추,1개,3060002,부재료
119,1316,홍고추,1개,3060002,부재료
119,1317,당근,1/8개,3060002,부재료
119,1318,햄통조림,30g,3060001,주재료
119,1319,게맛살,2개,3060001,주재료
119,1320,다진마늘,1큰술,3060002,부재료
119,1321,대파,1/2뿌리,3060002,부재료
119,1322,고춧가루,2큰술,3060003,양념
119,1323,참기름,약간,3060003,양념
119,1324,깨소금,약간,3060003,양념
120,1325,달걀,4개,3060001,주재료
120,1326,국수,100g,3060001,주재료
120,1327,새우,200g,3060002,부재료
120,1328,게맛살,2개,3060002,부재료
120,1329,치커리,약간,3060002,부재료
120,1330,미나리,약간,3060002,부재료
120,1331,다시물,1/2컵,3060003,양념
120,1332,간장,2큰술,3060003,양념
120,1333,맛술,1큰술,3060003,양념
120,1334,와사비,약간,3060003,양념
120,1335,무,약간,3060003,양념
120,1336,소금,약간,3060003,양념
121,1337,꽁치,2마리,3060001,주재료
121,1338,소금,1/2작은술,3060002,부재료
121,1339,실파,1뿌리,3060002,부재료
121,1340,간장,4큰술,3060003,양념
121,1341,설탕,2큰술,3060003,양념
121,1342,청주,3큰술,3060003,양념
121,1343,물,2큰술,3060003,양념
121,1344,생강,1쪽,3060003,양념
122,1345,감자,1개,3060001,주재료
122,1346,청고추,2개,3060002,부재료
122,1347,홍고추,1개,3060002,부재료
122,1348,식용유,2와1/2큰술,3060002,부재료
122,1349,간장,1큰술,3060003,양념
122,1350,참기름,1큰술,3060003,양념
122,1351,설탕,1작은술,3060003,양념
122,1352,소금,1/2작은술,3060003,양념
122,1353,흰후춧가루,약간,3060003,양념
123,1354,실파,100g,3060001,주재료
123,1355,양파,1/4개,3060001,주재료
123,1356,돼지고기,80g,3060001,주재료
123,1357,청주,1작은술,3060001,주재료
123,1358,간장,1큰술,3060003,양념
123,1359,생강,1쪽,3060002,부재료
123,1360,대파,1/2뿌리,3060001,주재료
123,1361,마늘,2쪽,3060001,주재료
123,1363,식용유,3큰술,3060001,주재료
123,1364,후춧가루,약간,3060001,주재료
123,1365,소금,1/2작은술,3060003,양념
123,1366,참기름,1작은술,3060003,양념
124,1367,도토리묵,1/2모,3060001,주재료
124,1368,청포묵,1/2모,3060001,주재료
124,1369,오이,1/2개,3060002,부재료
124,1370,게맛살,1개,3060002,부재료
124,1371,간장,2큰술,3060003,양념
124,1372,설탕,1작은술,3060003,양념
124,1373,식초,1큰술,3060003,양념
124,1374,홍고추,1개,3060003,양념
124,1375,참기름,1작은술,3060003,양념
124,1376,깨소금,1작은술,3060003,양념
125,1377,고등어,1마리,3060001,주재료
125,1378,소금,1/2작은술,3060002,부재료
125,1379,청주,1큰술,3060002,부재료
125,1380,녹말,1/3컵,3060002,부재료
125,1381,식용유,약간,3060002,부재료
125,1382,간장,2큰술,3060003,양념
125,1383,설탕,2작은술,3060003,양념
125,1384,미림,1큰술,3060003,양념
125,1385,마른고추,1개,3060003,양념
125,1386,생강,1쪽,3060003,양념
125,1387,물,1/2컵,3060003,양념
126,1388,가지,1개,3060001,주재료
126,1389,마른새우,20g,3060001,주재료
126,1390,식용유,1큰술,3060002,부재료
126,1391,간장,1작은술,3060003,양념
126,1392,다진파,1작은술,3060003,양념
126,1393,다진마늘,1작은술,3060003,양념
126,1394,참기름,1/2큰술,3060003,양념
126,1395,깨소금,1/2큰술,3060002,부재료
126,1396,소금,약간,3060003,양념
127,1397,쇠고기,400g,3060001,주재료
127,1398,팽이버섯,2봉지,3060001,주재료
127,1399,당근,1토막,3060001,주재료
127,1400,부추,150g,3060001,주재료
127,1401,육수,5컵,3060002,부재료
127,1402,물,4컵,3060002,부재료
127,1403,다시마,15cm,3060002,부재료
127,1404,술,3큰술,3060002,부재료
127,1405,깨소금,4큰술,3060003,양념
127,1406,된장,1큰술,3060003,양념
127,1407,설탕,1큰술,3060003,양념
127,1408,간장,2큰술,3060003,양념
127,1409,맛술,2큰술,3060003,양념
128,1410,쇠고기,300g,3060001,주재료
128,1411,양파,1개,3060002,부재료
128,1412,다진파,1큰술,3060003,양념
128,1413,다진마늘,1/2큰술,3060003,양념
128,1414,간장,3큰술,3060003,양념
128,1415,설탕,2큰술,3060003,양념
128,1416,깨소금,약간,3060003,양념
128,1417,참기름,1큰술,3060003,양념
128,1418,후춧가루,1작은술,3060003,양념
128,1419,밀가루,약간,3060002,부재료
129,1420,골뱅이,200g,3060001,주재료
129,1421,오이,50g,3060001,주재료
129,1422,대파,30g,3060002,부재료
129,1423,양파,50g,3060001,주재료
129,1424,당근,30g,3060002,부재료
129,1425,샐러리,½대,3060002,부재료
129,1426,고추장,3큰술,3060003,양념
129,1427,고춧가루,3큰술,3060003,양념
129,1428,식초,3큰술,3060003,양념
129,1429,간장,1큰술,3060003,양념
129,1430,설탕,1과½큰술,3060003,양념
129,1431,깨소금,1큰술,3060003,양념
129,1432,참기름,1큰술,3060003,양념
129,1433,다진마늘,2큰술,3060003,양념
129,1434,소면,100g,3060002,부재료
130,1435,두부,1/2모,3060001,주재료
130,1436,홍고추,약간,3060002,부재료
130,1437,간장,1과1/2큰술,3060003,양념
130,1438,설탕,1/2큰술,3060003,양념
130,1439,올리고당,1/2큰술,3060003,양념
130,1440,후춧가루,약간,3060003,양념
130,1441,통깨,약간,3060002,부재료
130,1442,참기름,약간,3060003,양념
130,1443,실고추,약간,3060003,양념
131,1444,쇠고기,30g,3060001,주재료
131,1445,배,1/4쪽,3060001,주재료
131,1446,잣가루,1작은술,3060001,주재료
131,1447,오이,1/2개,3060002,부재료
131,1448,잣,약간,3060001,주재료
131,1449,상추,4장,3060002,부재료
131,1450,간장,2와1/2작은술,3060003,양념
131,1451,참기름,1작은술,3060003,양념
131,1452,깨소금,1작은술,3060003,양념
131,1453,후춧가루,1/2작은술,3060003,양념
131,1454,설탕,1과1/2작은술,3060003,양념
131,1455,달걀노른자,1개,3060002,부재료
132,1456,스파게티면,150g,3060001,주재료
132,1457,생크림,3/4컵,3060001,주재료
132,1458,햄통조림,10g,3060002,부재료
132,1459,베이컨,10g,3060002,부재료
132,1460,바질,1/2작은술,3060003,양념
132,1461,양파,5g,3060002,부재료
132,1462,화이트와인,약간,3060002,부재료
132,1463,버터,7g,3060003,양념
132,1464,소금,약간,3060003,양념
132,1465,우유,1컵,3060001,주재료
132,1466,후춧가루,약간,3060003,양념
133,1467,닭고기,2마리,3060001,주재료
133,1468,찹쌀,1/2컵,3060002,부재료
133,1469,마늘,4쪽,3060002,부재료
133,1470,대추,4개,3060002,부재료
133,1471,인삼,4뿌리,3060003,양념
133,1472,대파,1뿌리,3060003,양념
133,1473,생강,1쪽,3060002,부재료
133,1474,물,8컵,3060002,부재료
133,1475,소금,약간,3060003,양념
133,1476,후춧가루,약간,3060003,양념
134,1477,밥,300g,3060001,주재료
134,1478,쇠고기,100g,3060001,주재료
134,1479,당근,30g,3060002,부재료
134,1480,식용유,약간,3060002,부재료
134,1481,소금,약간,3060003,양념
134,1482,간장,1큰술,3060003,양념
134,1483,설탕,1/2큰술,3060003,양념
134,1484,다진파,2작은술,3060003,양념
134,1485,다진마늘,1작은술,3060003,양념
134,1486,참기름,1작은술,3060003,양념
134,1487,후춧가루,약간,3060003,양념
134,1488,상추,2장,3060002,부재료
134,1489,깨소금,약간,3060003,양념
134,1490,파슬리,10g,3060002,부재료
134,1491,토마토,1개,3060002,부재료
134,1492,녹색피망,30g,3060002,부재료
135,1493,유부,10장,3060001,주재료
135,1494,달걀,4개,3060001,주재료
135,1495,물,1컵,3060002,부재료
135,1496,간장,1작은술,3060003,양념
135,1497,소금,1작은술,3060003,양념
135,1498,설탕,1작은술,3060003,양념
135,1500,후춧가루,약간,3060003,양념
135,1501,실파,12뿌리,3060002,부재료
135,1502,게맛살,30g,3060002,부재료
136,1503,감자,2개,3060001,주재료
136,1504,버터,3큰술,3060002,부재료
136,1505,우유,3큰술,3060002,부재료
136,1506,설탕,4작은술,3060003,양념
136,1507,계핏가루,1/2작은술,3060003,양념
136,1508,파슬리가루,약간,3060003,양념
136,1509,후루츠칵테일,50g,3060002,부재료
136,1510,은박컵,1개,3060002,부재료
137,1511,식빵,4장,3060001,주재료
137,1512,쇠고기,200g,3060001,주재료
137,1513,양상추,4잎,3060002,부재료
137,1514,토마토,1개,3060002,부재료
137,1515,피클,4개,3060002,부재료
137,1516,슬라이스치즈,4장,3060002,부재료
137,1517,버터,2큰술,3060003,양념
137,1518,겨자,2작은술,3060003,양념
137,1519,소금,1/4작은술,3060003,양념
137,1520,후춧가루,약간,3060003,양념
138,1521,밥,4공기,3060001,주재료
138,1522,쇠고기,80g,3060001,주재료
138,1523,느타리버섯,100g,3060001,주재료
138,1524,표고버섯,3장,3060001,주재료
138,1525,양송이버섯,3개,3060001,주재료
138,1526,목이버섯,6장,3060001,주재료
138,1527,팽이버섯,1/2봉지,3060001,주재료
138,1528,양파,1/2개,3060002,부재료
138,1529,당근,1/3개,3060002,부재료
138,1530,미나리,3줄기,3060002,부재료
138,1531,간장,2큰술,3060003,양념
138,1532,들깨,1큰술,3060003,양념
138,1533,육수,약간,3060003,양념
138,1534,녹말,2큰술,3060003,양념
138,1535,참기름,1작은술,3060003,양념
138,1536,후춧가루,약간,3060003,양념
138,1538,설탕,1작은술,3060003,양념
138,1539,청주,1~2큰술,3060003,양념
138,1540,다진마늘,약간,3060003,양념
139,1541,양상추,50g,3060001,주재료
139,1542,닭고기,100g,3060001,주재료
139,1543,인삼,1뿌리,3060001,주재료
139,1544,배,1/4개,3060002,부재료
139,1545,밤,4개,3060002,부재료
139,1546,대추,2개,3060002,부재료
139,1547,오이,1/4개,3060002,부재료
139,1548,머스타드,2작은술,3060003,양념
139,1549,마요네즈,3큰술,3060003,양념
139,1550,설탕,약간씩,3060002,부재료
139,1552,레몬즙,1큰술,3060003,양념
139,1553,설탕,1큰술,3060003,양념
139,1554,요리술,약간,3060002,부재료
140,1556,컬리플라워,200g,3060001,주재료
140,1557,오징어,1마리,3060001,주재료
140,1558,새우,8마리,3060001,주재료
140,1559,마요네즈,3큰술,3060003,양념
140,1560,머스타드,2작은술,3060003,양념
140,1561,소금,약간,3060002,부재료
141,1562,사과,1개,3060001,주재료
141,1563,자몽,1개,3060001,주재료
141,1564,샐러리,1대,3060001,주재료
141,1565,오이,1개,3060001,주재료
141,1566,딸기,4개,3060001,주재료
141,1567,마요네즈,4큰술,3060003,양념
142,1568,훈제연어,160g,3060001,주재료
142,1569,앤다이브,40g,3060001,주재료
142,1570,트레비소,30g,3060002,부재료
142,1571,양파,30g,3060002,부재료
142,1572,케이퍼,약간,3060002,부재료
142,1573,다진양파,1작은술,3060003,양념
142,1574,올리브오일,2큰술,3060003,양념
143,1575,시금치,70g,3060001,주재료
143,1576,양송이버섯,4개,3060001,주재료
143,1577,베이컨,4장,3060001,주재료
143,1578,파마산치즈,1큰술,3060002,부재료
143,1579,레몬드레싱,4큰술,3060003,양념
143,1580,레몬주스,1/2컵,3060003,양념
143,1581,올리브오일,1과 1/2컵,3060003,양념
143,1582,소금,약간,3060003,양념
143,1583,후춧가루,약간,3060003,양념
144,1584,감자,2개,3060001,주재료
144,1585,당근,1개,3060002,부재료
144,1586,양파,1개,3060002,부재료
144,1587,샐러리,2대,3060002,부재료
144,1588,양송이버섯,8개,3060002,부재료
144,1589,토마토,4개,3060001,주재료
144,1590,물,6컵,3060002,부재료
144,1591,월계수잎,1장,3060003,양념
144,1592,버터,2큰술,3060002,부재료
144,1593,소금,약간,3060003,양념
144,1594,후춧가루,약간,3060003,양념
145,1595,햄통조림,150g,3060001,주재료
145,1596,프랑크소시지,2개,3060001,주재료
145,1597,베이컨,5장,3060002,부재료
145,1598,배추김치,1/2포기,3060001,주재료
145,1599,두부,1/3모,3060002,부재료
145,1600,홍고추,2개,3060002,부재료
145,1601,청고추,2개,3060002,부재료
145,1602,깻잎,10장,3060002,부재료
145,1603,스파게티면,50g,3060002,부재료
145,1604,쑥갓,약간,3060002,부재료
145,1605,양송이버섯,2개,3060002,부재료
145,1606,물,4컵,3060002,부재료
145,1607,고춧가루,3큰술,3060003,양념
145,1608,고추장,1작은술,3060003,양념
145,1609,설탕,1큰술,3060003,양념
145,1610,다진파,1큰술,3060003,양념
145,1611,다진마늘,1작은술,3060003,양념
146,1612,곱창,300g,3060001,주재료
146,1613,양,150g,3060001,주재료
146,1614,대파,1뿌리,3060002,부재료
146,1615,마늘,2쪽,3060003,양념
146,1616,생강,1톨,3060003,양념
146,1617,물,6컵,3060002,부재료
146,1618,당근,⅓개,3060002,부재료
146,1619,양배추,100g,3060002,부재료
146,1620,양파,1개,3060002,부재료
146,1621,표고버섯,4장,3060002,부재료
146,1622,미나리,60g,3060001,주재료
146,1623,우동면,100g,3060002,부재료
146,1624,쑥갓,약간,3060001,주재료
146,1625,소금,약간,3060003,양념
146,1626,후추,약간,3060003,양념
146,1627,고춧가루,1큰술,3060003,양념
146,1628,고추장,1큰술,3060003,양념
146,1629,간장,1큰술,3060003,양념
146,1630,다진파,2큰술,3060003,양념
146,1631,밀가루,약간,3060002,부재료
147,1632,아귀,500g,3060001,주재료
147,1633,미더덕,120g,3060001,주재료
147,1634,콩나물,300g,3060001,주재료
147,1635,미나리,50g,3060002,부재료
147,1636,대파,1대,3060002,부재료
147,1637,깻잎,10장,3060002,부재료
147,1638,찹쌀가루,4큰술,3060002,부재료
147,1639,참기름,1작은술,3060003,양념
147,1640,통후추,약간,3060003,양념
147,1641,소금,약간,3060003,양념
147,1642,고춧가루,3큰술,3060003,양념
147,1643,고추장,1큰술,3060003,양념
147,1644,간장,½큰술,3060003,양념
147,1645,설탕,1작은술,3060003,양념
148,1646,강력분,300g,3060001,주재료
148,1647,드라이이스트,6g,3060001,주재료
148,1648,설탕,30g,3060001,주재료
148,1649,소금,5g,3060002,부재료
148,1650,달걀,1개,3060002,부재료
148,1651,우유,150ml,3060002,부재료
148,1652,버터,45g,3060002,부재료
148,1653,오렌지마멀레이드,100g,3060002,부재료
148,1654,건포도,약간,3060002,부재료
148,1655,달걀노른자,1/2개,3060002,부재료
148,1656,우유,½컵,3060002,부재료
148,1657,검은깨,1큰술,3060002,부재료
149,1658,돼지고기,300g,3060001,주재료
149,1659,소금,¼작은술,3060003,양념
149,1660,생강즙,2작은술,3060003,양념
149,1661,홍고추,5개,3060001,주재료
149,1662,무순,1봉,3060001,주재료
149,1663,찹쌀가루,3큰술,3060002,부재료
149,1664,후추,약간,3060003,양념
149,1665,식용유,약간,3060002,부재료
150,1667,배추,200g,3060001,주재료
150,1668,무,1/4개,3060001,주재료
150,1669,쇠고기,60g,3060001,주재료
150,1670,물,8컵,3060002,부재료
150,1671,대파,1/2뿌리,3060002,부재료
150,1672,식용유,약간,3060002,부재료
150,1673,고추장,2작은술,3060002,부재료
150,1674,된장,2큰술,3060002,부재료
150,1675,소금,약간,3060002,부재료
150,1676,다진파,1작은술,3060003,양념
150,1677,다진마늘,1작은술,3060003,양념
150,1678,참기름,1작은술,3060003,양념
150,1679,깨소금,1작은술,3060003,양념
150,1680,후춧가루,약간,3060003,양념
151,1681,멥쌀,2되,3060001,주재료
151,1682,소금,2큰술,3060001,주재료
151,1683,쑥,300g,3060001,주재료
151,1684,대추,10알,3060001,주재료
151,1685,솔잎,약간,3060001,주재료
151,1686,참기름,약간,3060003,양념
151,1687,콩,1컵,3060002,부재료
151,1688,소금,약간,3060002,부재료
151,1689,깨,1/2컵씩,3060002,부재료
151,1690,녹두,1/2컵씩,3060002,부재료
151,1691,꿀,2큰술,3060003,양념
151,1692,설탕,2큰술,3060003,양념
151,1693,물,10컵,3060002,부재료
151,1694,계핏가루,약간,3060003,양념
152,1695,녹두,2컵,3060001,주재료
152,1696,물,1과1/3컵,3060002,부재료
152,1697,소금,1작은술,3060002,부재료
152,1698,돼지고기,100g,3060001,주재료
152,1699,숙주,100g,3060001,주재료
152,1700,느타리버섯,200g,3060001,주재료
152,1701,석이버섯,4장,3060001,주재료
152,1702,대파,1/4뿌리,3060002,부재료
152,1703,실고추,약간,3060002,부재료
152,1704,간장,2작은술,3060003,양념
152,1705,다진파,1큰술,3060003,양념
152,1706,다진마늘,1/2큰술,3060003,양념
152,1707,참기름,1작은술,3060003,양념
152,1708,깨소금,1작은술,3060003,양념
152,1709,후춧가루,약간,3060003,양념
152,1710,포도씨유,약간,3060002,부재료
153,1711,쇠고기(힘줄없는부위),150g,3060001,주재료
153,1712,표고버섯,3장,3060001,주재료
153,1713,도라지,100g,3060001,주재료
153,1714,당근,1개,3060001,주재료
153,1715,오이,1개,3060001,주재료
153,1716,식용유/소금/참기름/잣가루,약간씩,3060002,부재료
153,1717,간장,2큰술,3060003,양념
153,1718,설탕,1큰술,3060003,양념
153,1719,다진파,1큰술,3060003,양념
153,1720,다진마늘,2작은술,3060003,양념
153,1721,깨소금,2작은술,3060003,양념
153,1722,참기름,1작은술,3060003,양념
153,1723,후추,약간,3060003,양념
154,1724,토란,300g,3060001,주재료
154,1725,쇠고기,200g,3060001,주재료
154,1726,다시마,15cm,3060002,부재료
154,1727,무,200g,3060001,주재료
154,1728,대파,1/2뿌리,3060002,부재료
154,1729,국간장,1큰술,3060003,양념
154,1730,다진마늘,1큰술,3060003,양념
154,1731,후춧가루,약간,3060003,양념
154,1732,참기름,약간,3060003,양념
154,1733,소금,약간,3060003,양념
155,1734,쇠고기,100g,3060001,주재료
155,1735,목이버섯,5g,3060001,주재료
155,1736,팽이버섯,40g,3060001,주재료
155,1737,실파,2뿌리,3060002,부재료
155,1738,홍고추,3개,3060002,부재료
155,1739,물,3컵,3060002,부재료
155,1740,국간장,1작은술,3060003,양념
155,1741,소금,약간,3060003,양념
155,1742,간장,1큰술,3060003,양념
155,1743,설탕,1작은술,3060003,양념
155,1744,다진파,1작은술,3060003,양념
155,1745,다진마늘,1/2큰술,3060003,양념
155,1746,참기름,1큰술,3060003,양념
155,1747,깨소금,1/2큰술,3060003,양념
155,1748,후춧가루,약간,3060003,양념
156,1749,고등어,1마리,3060001,주재료
156,1750,무,1/3개,3060001,주재료
156,1751,대파,1/2뿌리,3060002,부재료
156,1752,간장,2큰술,3060003,양념
156,1753,고추장,1큰술,3060003,양념
156,1754,고춧가루,1큰술,3060003,양념
156,1755,설탕,1큰술,3060003,양념
156,1756,청주,1큰술,3060003,양념
156,1757,다진파,3큰술,3060003,양념
156,1758,다진마늘,2큰술,3060003,양념
156,1759,생강즙,1큰술,3060003,양념
156,1760,후춧가루,1/4작은술,3060003,양념
156,1761,실고추,약간,3060003,양념
156,1762,물,2/3컵,3060003,양념
157,1763,당면,100g,3060001,주재료
157,1764,쇠고기,100g,3060001,주재료
157,1765,느타리버섯,800g,3060001,주재료
157,1766,양파,1/2개,3060002,부재료
157,1767,배,1/4개,3060002,부재료
157,1768,오이,1/2개,3060002,부재료
157,1769,당근,1/2개,3060002,부재료
157,1770,소금,약간,3060003,양념
157,1771,후춧가루,약간,3060003,양념
157,1772,참기름,2큰술,3060003,양념
157,1773,통깨,약간,3060003,양념
157,1774,간장,2큰술,3060003,양념
157,1775,꿀,1큰술,3060003,양념
157,1776,다진파,1작은술,3060003,양념
157,1777,다진마늘,1/2작은술,3060003,양념
157,1778,참기름,약간,3060003,양념
157,1779,식용유,1큰술,3060002,부재료
157,1780,설탕,1/2작은술,3060003,양념
157,1781,간장,2/3큰술,3060003,양념
159,1789,배추김치,1/8포기,3060001,주재료
159,1790,돼지고기,80g,3060001,주재료
159,1791,죽순,50g,3060001,주재료
159,1792,양송이버섯,2개,3060001,주재료
159,1793,녹색피망,1/2개,3060002,부재료
159,1794,마른고추,1개,3060002,부재료
159,1795,대파,1/2뿌리,3060002,부재료
159,1796,마늘,2톨,3060002,부재료
159,1797,생강,1/3개,3060002,부재료
159,1798,청주,1큰술,3060003,양념
159,1799,소금,약간,3060003,양념
159,1800,후추,약간,3060003,양념
159,1801,참기름,약간,3060003,양념
159,1802,간장,1작은술,3060003,양념
159,1803,식용유,약간,3060002,부재료
160,1804,닭고기,500g,3060001,주재료
160,1805,식용유,약간,3060002,부재료
160,1806,간장,1큰술,3060003,양념
160,1807,청주,1큰술,3060003,양념
160,1808,식용유,1큰술,3060003,양념
160,1809,다진마늘,1큰술,3060003,양념
160,1810,생강즙,1작은술,3060003,양념
160,1811,다진파,2큰술,3060003,양념
160,1812,후춧가루,약간,3060003,양념
160,1813,녹말가루,3큰술,3060002,부재료
160,1814,튀김가루,3큰술,3060002,부재료
160,1815,소금,약간,3060003,양념
161,1816,오징어,2마리,3060001,주재료
161,1817,쇠고기,70g,3060001,주재료
161,1818,표고버섯,2장,3060002,부재료
161,1819,당근,30g,3060002,부재료
161,1820,두부,50g,3060001,주재료
161,1821,당면,30g,3060001,주재료
161,1822,녹색피망,40g,3060002,부재료
161,1823,양상추,30g,3060002,부재료
161,1824,설탕,1/2큰술,3060003,양념
161,1825,다진파,2큰술,3060003,양념
161,1826,다진마늘,1큰술,3060003,양념
161,1827,참기름,1큰술,3060003,양념
161,1828,후춧가루,⅛작은술,3060003,양념
161,1829,간장,2큰술,3060003,양념
161,1830,식초,2작은술,3060003,양념
161,1831,깨소금,1/4작은술,3060003,양념
161,1832,통깨,약간,3060002,부재료
161,1833,깻잎,3장,3060002,부재료
161,1834,다진파슬리,약간,3060002,부재료
161,1835,샐러리,약간,3060002,부재료
162,1836,누룽지,3조각,3060001,주재료
162,1837,표고버섯,2장,3060001,주재료
162,1838,죽순,30g,3060001,주재료
162,1839,새우,100g,3060001,주재료
162,1840,완두콩,2큰술,3060002,부재료
162,1841,홍고추,2개,3060002,부재료
162,1842,마늘,3쪽,3060002,부재료
162,1843,소금,약간,3060002,부재료
162,1844,식용유,2큰술,3060002,부재료
162,1845,새우,1과1/2컵,3060003,양념
162,1846,설탕,6큰술,3060003,양념
162,1847,간장,3/4큰술,3060003,양념
162,1848,식초,4큰술,3060003,양념
162,1849,녹말,1과1/2큰술,3060002,부재료
162,1850,물,1과1/2큰술,3060002,부재료
163,1851,가래떡,1줄,3060001,주재료
163,1852,고추장,1큰술,3060003,양념
163,1853,간장,1작은술,3060003,양념
163,1854,다진마늘,1작은술,3060003,양념
163,1855,케첩,1큰술,3060003,양념
163,1856,설탕,2작은술,3060003,양념
163,1857,참기름,1작은술,3060003,양념
163,1858,적파프리카,1/2개,3060002,부재료
163,1859,꼬치,3개,3060003,양념
163,1860,노랑파프리카,1/2개,3060002,부재료
163,1861,브로콜리,약간,3060002,부재료
164,1862,밥,1공기,3060001,주재료
164,1863,양파,1/4개,3060002,부재료
164,1864,당근,30g,3060002,부재료
164,1865,실파,2뿌리,3060002,부재료
164,1866,두부,50g,3060002,부재료
164,1867,달걀,1개,3060002,부재료
164,1868,소금,약간,3060003,양념
164,1869,후춧가루,약간,3060003,양념
164,1870,날콩가루,약간,3060002,부재료
164,1871,식용유,약간,3060002,부재료
165,1872,팥,300g,3060001,주재료
165,1873,쌀,1과1/2컵,3060001,주재료
165,1874,물,18컵,3060001,주재료
165,1875,소금,약간,3060003,양념
165,1876,찹쌀,1과1/3컵,3060002,부재료
165,1877,쌀가루,2/3컵,3060002,부재료
165,1878,찬물,3/4컵,3060002,부재료
166,1879,밀가루,150g,3060001,주재료
166,1880,버터,150g,3060001,주재료
166,1881,물,3큰술,3060001,주재료
166,1882,삶은팥,1컵,3060001,주재료
166,1883,아몬드가루,50g,3060003,양념
166,1884,슈가파우더,약간,3060003,양념
166,1885,설탕,50g,3060002,부재료
166,1886,달걀,1개,3060003,양념
166,1887,소금,약간,3060003,양념
167,1888,고구마줄기,25g,3060001,주재료
167,1889,들기름,2큰술,3060003,양념
167,1890,국간장,1큰술,3060003,양념
167,1891,다진파,1큰술,3060003,양념
167,1892,다진마늘,1/2큰술,3060003,양념
